time,.layout.dim,.layout.data_offset,.data
2025/04/18/03:18:55.047190,[],0,"(41628, -60, -60, -63, -66)"
2025/04/18/03:18:55.047199,[],0,"(41628, -60, -61, -62, -65)"
2025/04/18/03:18:55.146617,[],0,"(41628, -60, -60, -63, -65)"
2025/04/18/03:18:55.146828,[],0,"(41628, -59, -59, -61, -64)"
2025/04/18/03:18:55.146937,[],0,"(41628, -58, -58, -61, -64)"
2025/04/18/03:18:55.147065,[],0,"(41628, -58, -58, -60, -63)"
2025/04/18/03:18:55.147173,[],0,"(41628, -60, -59, -60, -64)"
2025/04/18/03:18:55.147189,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:55.147201,[],0,"(41628, -61, -60, -62, -64)"
2025/04/18/03:18:55.147348,[],0,"(41628, -54, -53, -54, -58)"
2025/04/18/03:18:55.147364,[],0,"(41628, -61, -61, -62, -65)"
2025/04/18/03:18:55.147393,[],0,"(41628, -62, -62, -63, -68)"
2025/04/18/03:18:55.147407,[],0,"(41628, -62, -61, -63, -65)"
2025/04/18/03:18:55.147514,[],0,"(41628, -60, -60, -63, -64)"
2025/04/18/03:18:55.246194,[],0,"(41628, -61, -59, -62, -63)"
2025/04/18/03:18:55.246368,[],0,"(41628, -60, -60, -62, -64)"
2025/04/18/03:18:55.246724,[],0,"(41628, -61, -60, -61, -65)"
2025/04/18/03:18:55.246880,[],0,"(41628, -61, -60, -63, -65)"
2025/04/18/03:18:55.246887,[],0,"(41628, -61, -60, -62, -65)"
2025/04/18/03:18:55.246905,[],0,"(41628, -61, -59, -62, -64)"
2025/04/18/03:18:55.247091,[],0,"(41628, -62, -61, -61, -64)"
2025/04/18/03:18:55.247103,[],0,"(41628, -63, -62, -62, -66)"
2025/04/18/03:18:55.247235,[],0,"(41628, -63, -62, -63, -66)"
2025/04/18/03:18:55.247248,[],0,"(41628, -63, -62, -64, -65)"
2025/04/18/03:18:55.346109,[],0,"(41628, -61, -60, -62, -64)"
2025/04/18/03:18:55.346232,[],0,"(41628, -61, -61, -63, -64)"
2025/04/18/03:18:55.346356,[],0,"(41602, -68, -69, -65, -67)"
2025/04/18/03:18:55.346369,[],0,"(41628, -62, -60, -61, -64)"
2025/04/18/03:18:55.346483,[],0,"(41628, -61, -61, -62, -64)"
2025/04/18/03:18:55.346495,[],0,"(41602, -63, -63, -60, -63)"
2025/04/18/03:18:55.346641,[],0,"(41628, -55, -53, -55, -60)"
2025/04/18/03:18:55.346653,[],0,"(41628, -62, -60, -63, -65)"
2025/04/18/03:18:55.346679,[],0,"(41628, -60, -60, -62, -64)"
2025/04/18/03:18:55.346836,[],0,"(41628, -58, -59, -60, -63)"
2025/04/18/03:18:55.346848,[],0,"(41628, -60, -60, -60, -65)"
2025/04/18/03:18:55.446981,[],0,"(41628, -59, -59, -60, -63)"
2025/04/18/03:18:55.447863,[],0,"(41628, -59, -58, -60, -63)"
2025/04/18/03:18:55.448149,[],0,"(41628, -59, -58, -60, -63)"
2025/04/18/03:18:55.448394,[],0,"(41628, -60, -60, -60, -63)"
2025/04/18/03:18:55.448690,[],0,"(41628, -59, -58, -61, -64)"
2025/04/18/03:18:55.449156,[],0,"(41602, -63, -63, -61, -63)"
2025/04/18/03:18:55.449321,[],0,"(41628, -53, -52, -53, -56)"
2025/04/18/03:18:55.449328,[],0,"(41628, -60, -60, -61, -64)"
2025/04/18/03:18:55.449336,[],0,"(41628, -59, -58, -63, -64)"
2025/04/18/03:18:55.449375,[],0,"(41628, -58, -59, -62, -62)"
2025/04/18/03:18:55.546610,[],0,"(41628, -59, -58, -60, -63)"
2025/04/18/03:18:55.547537,[],0,"(41628, -60, -59, -59, -64)"
2025/04/18/03:18:55.547771,[],0,"(41628, -60, -59, -61, -63)"
2025/04/18/03:18:55.547968,[],0,"(41628, -61, -59, -62, -64)"
2025/04/18/03:18:55.548320,[],0,"(41628, -60, -58, -61, -65)"
2025/04/18/03:18:55.548532,[],0,"(41628, -58, -58, -61, -63)"
2025/04/18/03:18:55.548538,[],0,"(41602, -63, -63, -61, -62)"
2025/04/18/03:18:55.548692,[],0,"(41628, -52, -51, -53, -55)"
2025/04/18/03:18:55.548847,[],0,"(41628, -59, -58, -59, -63)"
2025/04/18/03:18:55.548994,[],0,"(41628, -59, -59, -60, -63)"
2025/04/18/03:18:55.549003,[],0,"(41628, -57, -57, -59, -61)"
2025/04/18/03:18:55.647254,[],0,"(41628, -58, -57, -59, -62)"
2025/04/18/03:18:55.648442,[],0,"(41628, -58, -58, -59, -61)"
2025/04/18/03:18:55.648721,[],0,"(41628, -58, -57, -59, -62)"
2025/04/18/03:18:55.649571,[],0,"(41628, -58, -57, -58, -61)"
2025/04/18/03:18:55.649703,[],0,"(41628, -60, -59, -60, -62)"
2025/04/18/03:18:55.649731,[],0,"(41602, -63, -64, -61, -63)"
2025/04/18/03:18:55.649740,[],0,"(41628, -60, -58, -61, -62)"
2025/04/18/03:18:55.649886,[],0,"(41628, -60, -58, -61, -62)"
2025/04/18/03:18:55.649897,[],0,"(41628, -61, -59, -60, -62)"
2025/04/18/03:18:55.649902,[],0,"(41628, -62, -60, -61, -63)"
2025/04/18/03:18:55.746645,[],0,"(41628, -61, -60, -61, -63)"
2025/04/18/03:18:55.748502,[],0,"(41628, -62, -61, -61, -63)"
2025/04/18/03:18:55.748723,[],0,"(41628, -62, -61, -61, -64)"
2025/04/18/03:18:55.748911,[],0,"(41628, -61, -61, -61, -63)"
2025/04/18/03:18:55.749038,[],0,"(41628, -60, -60, -62, -64)"
2025/04/18/03:18:55.749272,[],0,"(41628, -59, -59, -61, -63)"
2025/04/18/03:18:55.749638,[],0,"(41602, -63, -63, -61, -62)"
2025/04/18/03:18:55.749771,[],0,"(41628, -52, -51, -53, -55)"
2025/04/18/03:18:55.749777,[],0,"(41628, -59, -58, -60, -63)"
2025/04/18/03:18:55.749783,[],0,"(41628, -59, -58, -59, -62)"
2025/04/18/03:18:55.749956,[],0,"(41628, -60, -59, -60, -63)"
2025/04/18/03:18:55.749962,[],0,"(41628, -60, -58, -61, -63)"
2025/04/18/03:18:55.846855,[],0,"(41628, -60, -58, -60, -63)"
2025/04/18/03:18:55.847324,[],0,"(41628, -60, -59, -61, -63)"
2025/04/18/03:18:55.848464,[],0,"(41628, -62, -60, -62, -64)"
2025/04/18/03:18:55.849313,[],0,"(41628, -63, -60, -62, -64)"
2025/04/18/03:18:55.849544,[],0,"(41628, -62, -61, -63, -65)"
2025/04/18/03:18:55.849709,[],0,"(41628, -62, -61, -63, -63)"
2025/04/18/03:18:55.849829,[],0,"(41602, -63, -64, -60, -62)"
2025/04/18/03:18:55.849836,[],0,"(41628, -56, -54, -57, -58)"
2025/04/18/03:18:55.849840,[],0,"(41628, -63, -60, -64, -64)"
2025/04/18/03:18:55.849954,[],0,"(41628, -63, -61, -62, -64)"
2025/04/18/03:18:55.849959,[],0,"(41628, -62, -61, -63, -64)"
2025/04/18/03:18:55.849969,[],0,"(41628, -62, -61, -62, -63)"
2025/04/18/03:18:55.946712,[],0,"(41628, -61, -60, -63, -64)"
2025/04/18/03:18:55.947094,[],0,"(41628, -57, -57, -59, -60)"
2025/04/18/03:18:55.947531,[],0,"(41628, -60, -60, -61, -63)"
2025/04/18/03:18:55.947931,[],0,"(41628, -62, -62, -62, -64)"
2025/04/18/03:18:55.948346,[],0,"(41628, -61, -61, -62, -65)"
2025/04/18/03:18:55.949254,[],0,"(41628, -61, -61, -61, -64)"
2025/04/18/03:18:55.949552,[],0,"(41628, -61, -61, -62, -64)"
2025/04/18/03:18:55.949682,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:55.949994,[],0,"(41628, -60, -60, -61, -64)"
2025/04/18/03:18:55.950402,[],0,"(41628, -59, -60, -61, -63)"
2025/04/18/03:18:55.950837,[],0,"(41628, -60, -60, -60, -63)"
2025/04/18/03:18:55.951210,[],0,"(41628, -62, -61, -61, -64)"
2025/04/18/03:18:56.046751,[],0,"(41628, -63, -62, -61, -63)"
2025/04/18/03:18:56.047139,[],0,"(41628, -64, -63, -63, -64)"
2025/04/18/03:18:56.047930,[],0,"(41628, -63, -63, -62, -65)"
2025/04/18/03:18:56.048280,[],0,"(41628, -63, -64, -64, -65)"
2025/04/18/03:18:56.048596,[],0,"(41628, -62, -62, -63, -64)"
2025/04/18/03:18:56.049845,[],0,"(41628, -61, -62, -62, -64)"
2025/04/18/03:18:56.050085,[],0,"(41628, -55, -57, -53, -57)"
2025/04/18/03:18:56.050339,[],0,"(41628, -62, -62, -60, -63)"
2025/04/18/03:18:56.050496,[],0,"(41602, -67, -69, -65, -66)"
2025/04/18/03:18:56.050510,[],0,"(41628, -62, -62, -62, -65)"
2025/04/18/03:18:56.050520,[],0,"(41628, -62, -62, -63, -64)"
2025/04/18/03:18:56.050530,[],0,"(41628, -63, -62, -62, -64)"
2025/04/18/03:18:56.148591,[],0,"(41628, -63, -65, -64, -65)"
2025/04/18/03:18:56.149111,[],0,"(41628, -63, -63, -64, -65)"
2025/04/18/03:18:56.149441,[],0,"(41628, -63, -64, -63, -64)"
2025/04/18/03:18:56.149830,[],0,"(41628, -64, -64, -63, -65)"
2025/04/18/03:18:56.150111,[],0,"(41628, -63, -65, -64, -66)"
2025/04/18/03:18:56.150389,[],0,"(41628, -63, -64, -63, -65)"
2025/04/18/03:18:56.150644,[],0,"(41602, -63, -64, -61, -62)"
2025/04/18/03:18:56.150806,[],0,"(41628, -63, -63, -63, -65)"
2025/04/18/03:18:56.151134,[],0,"(41628, -55, -57, -56, -59)"
2025/04/18/03:18:56.151468,[],0,"(41628, -62, -62, -63, -64)"
2025/04/18/03:18:56.151608,[],0,"(41628, -61, -61, -62, -64)"
2025/04/18/03:18:56.151618,[],0,"(41628, -61, -61, -60, -63)"
2025/04/18/03:18:56.246903,[],0,"(41628, -61, -61, -60, -64)"
2025/04/18/03:18:56.247841,[],0,"(41628, -61, -62, -61, -64)"
2025/04/18/03:18:56.248223,[],0,"(41628, -61, -61, -61, -63)"
2025/04/18/03:18:56.248852,[],0,"(41628, -61, -63, -61, -64)"
2025/04/18/03:18:56.249427,[],0,"(41628, -61, -62, -61, -64)"
2025/04/18/03:18:56.249699,[],0,"(41628, -60, -61, -60, -63)"
2025/04/18/03:18:56.250265,[],0,"(41602, -63, -64, -61, -62)"
2025/04/18/03:18:56.250414,[],0,"(41628, -60, -61, -59, -63)"
2025/04/18/03:18:56.250418,[],0,"(41628, -53, -54, -52, -55)"
2025/04/18/03:18:56.250422,[],0,"(41628, -60, -62, -60, -63)"
2025/04/18/03:18:56.250538,[],0,"(41628, -60, -62, -60, -63)"
2025/04/18/03:18:56.250543,[],0,"(41628, -60, -62, -60, -63)"
2025/04/18/03:18:56.346649,[],0,"(41628, -60, -61, -60, -63)"
2025/04/18/03:18:56.346819,[],0,"(41628, -61, -63, -60, -64)"
2025/04/18/03:18:56.347051,[],0,"(41602, -67, -70, -65, -66)"
2025/04/18/03:18:56.347800,[],0,"(41628, -62, -62, -62, -64)"
2025/04/18/03:18:56.347956,[],0,"(41628, -63, -63, -61, -64)"
2025/04/18/03:18:56.348953,[],0,"(41628, -63, -63, -63, -65)"
2025/04/18/03:18:56.349090,[],0,"(41602, -63, -63, -61, -62)"
2025/04/18/03:18:56.349103,[],0,"(41628, -62, -62, -62, -64)"
2025/04/18/03:18:56.349124,[],0,"(41628, -55, -57, -55, -58)"
2025/04/18/03:18:56.349257,[],0,"(41628, -63, -64, -62, -65)"
2025/04/18/03:18:56.349288,[],0,"(41628, -62, -63, -61, -64)"
2025/04/18/03:18:56.349295,[],0,"(41628, -61, -63, -61, -64)"
2025/04/18/03:18:56.448640,[],0,"(41628, -60, -62, -59, -63)"
2025/04/18/03:18:56.448913,[],0,"(41628, -60, -61, -60, -64)"
2025/04/18/03:18:56.449505,[],0,"(41628, -60, -61, -60, -63)"
2025/04/18/03:18:56.449785,[],0,"(41628, -60, -61, -59, -63)"
2025/04/18/03:18:56.449956,[],0,"(41628, -61, -61, -59, -64)"
2025/04/18/03:18:56.449969,[],0,"(41628, -61, -62, -61, -64)"
2025/04/18/03:18:56.449980,[],0,"(41602, -63, -63, -61, -62)"
2025/04/18/03:18:56.450000,[],0,"(41628, -62, -62, -61, -64)"
2025/04/18/03:18:56.450122,[],0,"(41628, -54, -56, -54, -58)"
2025/04/18/03:18:56.450137,[],0,"(41628, -62, -63, -61, -64)"
2025/04/18/03:18:56.450152,[],0,"(41628, -63, -64, -61, -63)"
2025/04/18/03:18:56.450183,[],0,"(41628, -64, -65, -62, -66)"
2025/04/18/03:18:56.546293,[],0,"(41628, -63, -63, -63, -65)"
2025/04/18/03:18:56.546417,[],0,"(41628, -63, -63, -63, -64)"
2025/04/18/03:18:56.546433,[],0,"(41628, -62, -62, -63, -64)"
2025/04/18/03:18:56.546547,[],0,"(41628, -63, -62, -61, -64)"
2025/04/18/03:18:56.546561,[],0,"(41628, -62, -62, -61, -64)"
2025/04/18/03:18:56.546567,[],0,"(41628, -62, -62, -61, -64)"
2025/04/18/03:18:56.546679,[],0,"(41602, -64, -63, -60, -63)"
2025/04/18/03:18:56.546688,[],0,"(41628, -61, -61, -60, -64)"
2025/04/18/03:18:56.546693,[],0,"(41628, -54, -54, -53, -56)"
2025/04/18/03:18:56.546831,[],0,"(41628, -59, -59, -59, -62)"
2025/04/18/03:18:56.546846,[],0,"(41628, -59, -59, -58, -62)"
2025/04/18/03:18:56.646319,[],0,"(41628, -60, -60, -59, -63)"
2025/04/18/03:18:56.646438,[],0,"(41628, -60, -61, -59, -63)"
2025/04/18/03:18:56.646457,[],0,"(41628, -60, -61, -59, -64)"
2025/04/18/03:18:56.646479,[],0,"(41628, -60, -60, -59, -63)"
2025/04/18/03:18:56.646582,[],0,"(41628, -61, -61, -60, -64)"
2025/04/18/03:18:56.646592,[],0,"(41628, -62, -63, -60, -64)"
2025/04/18/03:18:56.646602,[],0,"(41628, -62, -62, -60, -64)"
2025/04/18/03:18:56.646810,[],0,"(41602, -63, -63, -61, -62)"
2025/04/18/03:18:56.646832,[],0,"(41628, -55, -55, -53, -56)"
2025/04/18/03:18:56.646847,[],0,"(41628, -62, -61, -60, -63)"
2025/04/18/03:18:56.646857,[],0,"(41628, -62, -62, -60, -64)"
2025/04/18/03:18:56.647044,[],0,"(41628, -61, -61, -60, -64)"
2025/04/18/03:18:56.746274,[],0,"(41628, -59, -60, -60, -63)"
2025/04/18/03:18:56.746424,[],0,"(41628, -59, -59, -59, -62)"
2025/04/18/03:18:56.746594,[],0,"(41628, -60, -60, -59, -62)"
2025/04/18/03:18:56.746748,[],0,"(41628, -61, -60, -59, -62)"
2025/04/18/03:18:56.746858,[],0,"(41628, -63, -62, -60, -64)"
2025/04/18/03:18:56.747038,[],0,"(41628, -63, -62, -62, -64)"
2025/04/18/03:18:56.747049,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:56.747188,[],0,"(41628, -55, -55, -54, -58)"
2025/04/18/03:18:56.747382,[],0,"(41628, -61, -61, -62, -64)"
2025/04/18/03:18:56.747526,[],0,"(41628, -61, -61, -61, -63)"
2025/04/18/03:18:56.747537,[],0,"(41628, -60, -61, -60, -63)"
2025/04/18/03:18:56.846756,[],0,"(41628, -60, -61, -59, -62)"
2025/04/18/03:18:56.847583,[],0,"(41628, -60, -60, -59, -63)"
2025/04/18/03:18:56.848485,[],0,"(41628, -59, -59, -59, -62)"
2025/04/18/03:18:56.848677,[],0,"(41628, -59, -60, -59, -62)"
2025/04/18/03:18:56.848909,[],0,"(41628, -59, -59, -59, -62)"
2025/04/18/03:18:56.849126,[],0,"(41628, -60, -60, -59, -62)"
2025/04/18/03:18:56.849341,[],0,"(41628, -60, -60, -59, -62)"
2025/04/18/03:18:56.849549,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:56.849714,[],0,"(41628, -53, -54, -52, -55)"
2025/04/18/03:18:56.849863,[],0,"(41628, -59, -60, -59, -62)"
2025/04/18/03:18:56.849873,[],0,"(41628, -59, -60, -59, -61)"
2025/04/18/03:18:56.849878,[],0,"(41628, -59, -61, -59, -62)"
2025/04/18/03:18:56.946699,[],0,"(41628, -58, -60, -58, -61)"
2025/04/18/03:18:56.947409,[],0,"(41628, -58, -59, -58, -61)"
2025/04/18/03:18:56.947744,[],0,"(41628, -55, -56, -55, -58)"
2025/04/18/03:18:56.947991,[],0,"(41628, -59, -60, -58, -61)"
2025/04/18/03:18:56.948201,[],0,"(41628, -59, -60, -58, -61)"
2025/04/18/03:18:56.948380,[],0,"(41628, -58, -59, -58, -61)"
2025/04/18/03:18:56.948733,[],0,"(41628, -57, -57, -57, -59)"
2025/04/18/03:18:56.948946,[],0,"(41602, -62, -63, -60, -61)"
2025/04/18/03:18:56.949585,[],0,"(41628, -50, -50, -50, -52)"
2025/04/18/03:18:56.949750,[],0,"(41628, -57, -57, -56, -59)"
2025/04/18/03:18:56.949764,[],0,"(41628, -58, -58, -57, -60)"
2025/04/18/03:18:57.046514,[],0,"(41628, -58, -59, -58, -60)"
2025/04/18/03:18:57.046873,[],0,"(41628, -58, -59, -57, -60)"
2025/04/18/03:18:57.047508,[],0,"(41628, -58, -58, -57, -60)"
2025/04/18/03:18:57.047657,[],0,"(41628, -57, -58, -57, -59)"
2025/04/18/03:18:57.047792,[],0,"(41628, -57, -58, -57, -59)"
2025/04/18/03:18:57.047804,[],0,"(41628, -57, -58, -57, -60)"
2025/04/18/03:18:57.047815,[],0,"(41628, -57, -57, -56, -59)"
2025/04/18/03:18:57.047979,[],0,"(41602, -63, -63, -61, -62)"
2025/04/18/03:18:57.047990,[],0,"(41628, -51, -51, -49, -52)"
2025/04/18/03:18:57.048387,[],0,"(41602, -65, -66, -64, -64)"
2025/04/18/03:18:57.048517,[],0,"(41628, -58, -58, -57, -60)"
2025/04/18/03:18:57.146785,[],0,"(41628, -57, -58, -57, -59)"
2025/04/18/03:18:57.147272,[],0,"(41628, -57, -57, -56, -58)"
2025/04/18/03:18:57.147854,[],0,"(41628, -57, -57, -56, -59)"
2025/04/18/03:18:57.148619,[],0,"(41628, -56, -56, -56, -59)"
2025/04/18/03:18:57.148969,[],0,"(41628, -57, -57, -56, -58)"
2025/04/18/03:18:57.149291,[],0,"(41628, -57, -56, -56, -59)"
2025/04/18/03:18:57.149833,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:57.150252,[],0,"(41628, -50, -49, -49, -52)"
2025/04/18/03:18:57.150357,[],0,"(41628, -56, -56, -56, -59)"
2025/04/18/03:18:57.150365,[],0,"(41628, -56, -56, -56, -58)"
2025/04/18/03:18:57.150755,[],0,"(41628, -56, -56, -56, -58)"
2025/04/18/03:18:57.246656,[],0,"(41628, -56, -56, -56, -58)"
2025/04/18/03:18:57.246935,[],0,"(41628, -56, -57, -56, -59)"
2025/04/18/03:18:57.247405,[],0,"(41628, -56, -56, -56, -58)"
2025/04/18/03:18:57.248291,[],0,"(41628, -57, -56, -56, -59)"
2025/04/18/03:18:57.249426,[],0,"(41628, -57, -57, -57, -59)"
2025/04/18/03:18:57.249613,[],0,"(41628, -57, -57, -57, -59)"
2025/04/18/03:18:57.249776,[],0,"(41628, -58, -57, -57, -60)"
2025/04/18/03:18:57.249960,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:57.250085,[],0,"(41628, -51, -50, -51, -53)"
2025/04/18/03:18:57.250089,[],0,"(41628, -57, -57, -57, -60)"
2025/04/18/03:18:57.250092,[],0,"(41628, -57, -57, -57, -60)"
2025/04/18/03:18:57.250231,[],0,"(41628, -58, -58, -57, -60)"
2025/04/18/03:18:57.346612,[],0,"(41628, -59, -58, -58, -61)"
2025/04/18/03:18:57.346749,[],0,"(41628, -58, -57, -58, -61)"
2025/04/18/03:18:57.346969,[],0,"(41628, -58, -58, -58, -60)"
2025/04/18/03:18:57.346990,[],0,"(41628, -57, -57, -58, -60)"
2025/04/18/03:18:57.346999,[],0,"(41602, -68, -69, -65, -67)"
2025/04/18/03:18:57.347013,[],0,"(41628, -57, -57, -57, -59)"
2025/04/18/03:18:57.347172,[],0,"(41628, -58, -58, -57, -60)"
2025/04/18/03:18:57.347181,[],0,"(41628, -58, -58, -58, -61)"
2025/04/18/03:18:57.347201,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:57.347216,[],0,"(41628, -59, -59, -58, -61)"
2025/04/18/03:18:57.347238,[],0,"(41628, -58, -59, -59, -61)"
2025/04/18/03:18:57.347269,[],0,"(41628, -59, -59, -59, -61)"
2025/04/18/03:18:57.446656,[],0,"(41628, -59, -59, -59, -61)"
2025/04/18/03:18:57.447563,[],0,"(41628, -59, -59, -59, -61)"
2025/04/18/03:18:57.447743,[],0,"(41628, -59, -59, -59, -61)"
2025/04/18/03:18:57.448012,[],0,"(41628, -59, -59, -59, -61)"
2025/04/18/03:18:57.448611,[],0,"(41628, -60, -59, -59, -62)"
2025/04/18/03:18:57.448823,[],0,"(41628, -60, -59, -60, -63)"
2025/04/18/03:18:57.449091,[],0,"(41628, -59, -59, -60, -62)"
2025/04/18/03:18:57.449301,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:57.449502,[],0,"(41341, -80, -85, -83, -83)"
2025/04/18/03:18:57.449660,[],0,"(41628, -53, -52, -53, -55)"
2025/04/18/03:18:57.449861,[],0,"(41628, -59, -59, -59, -62)"
2025/04/18/03:18:57.450087,[],0,"(41628, -60, -59, -60, -62)"
2025/04/18/03:18:57.546736,[],0,"(41628, -60, -59, -60, -63)"
2025/04/18/03:18:57.547883,[],0,"(41628, -60, -60, -60, -62)"
2025/04/18/03:18:57.548104,[],0,"(41628, -60, -60, -60, -63)"
2025/04/18/03:18:57.548376,[],0,"(41628, -61, -60, -62, -64)"
2025/04/18/03:18:57.548628,[],0,"(41628, -62, -62, -62, -64)"
2025/04/18/03:18:57.548907,[],0,"(41628, -62, -62, -63, -64)"
2025/04/18/03:18:57.549137,[],0,"(41628, -62, -62, -63, -64)"
2025/04/18/03:18:57.549295,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:57.549436,[],0,"(41628, -62, -62, -64, -64)"
2025/04/18/03:18:57.549443,[],0,"(41628, -55, -55, -57, -58)"
2025/04/18/03:18:57.549819,[],0,"(41628, -63, -61, -64, -65)"
2025/04/18/03:18:57.549947,[],0,"(41628, -64, -64, -63, -66)"
2025/04/18/03:18:57.646780,[],0,"(41628, -63, -65, -64, -66)"
2025/04/18/03:18:57.647416,[],0,"(41628, -63, -65, -64, -66)"
2025/04/18/03:18:57.647753,[],0,"(41628, -63, -64, -64, -66)"
2025/04/18/03:18:57.647992,[],0,"(41628, -64, -65, -64, -67)"
2025/04/18/03:18:57.648416,[],0,"(41628, -64, -65, -64, -65)"
2025/04/18/03:18:57.648803,[],0,"(41628, -64, -64, -64, -67)"
2025/04/18/03:18:57.649250,[],0,"(41628, -63, -64, -65, -66)"
2025/04/18/03:18:57.649486,[],0,"(41602, -62, -63, -60, -62)"
2025/04/18/03:18:57.649642,[],0,"(41628, -61, -63, -63, -64)"
2025/04/18/03:18:57.649876,[],0,"(41628, -54, -57, -56, -58)"
2025/04/18/03:18:57.650006,[],0,"(41628, -61, -63, -63, -64)"
2025/04/18/03:18:57.650018,[],0,"(41628, -62, -62, -64, -65)"
2025/04/18/03:18:57.746283,[],0,"(41628, -62, -62, -64, -65)"
2025/04/18/03:18:57.746463,[],0,"(41628, -61, -62, -63, -64)"
2025/04/18/03:18:57.746685,[],0,"(41628, -61, -62, -63, -63)"
2025/04/18/03:18:57.746790,[],0,"(41628, -61, -62, -62, -65)"
2025/04/18/03:18:57.746803,[],0,"(41628, -63, -63, -62, -64)"
2025/04/18/03:18:57.746932,[],0,"(41628, -63, -64, -64, -66)"
2025/04/18/03:18:57.747045,[],0,"(41628, -63, -63, -65, -67)"
2025/04/18/03:18:57.747145,[],0,"(41602, -62, -63, -60, -62)"
2025/04/18/03:18:57.747163,[],0,"(41628, -63, -63, -64, -64)"
2025/04/18/03:18:57.747170,[],0,"(41628, -56, -57, -57, -59)"
2025/04/18/03:18:57.747178,[],0,"(41628, -64, -63, -65, -66)"
2025/04/18/03:18:57.747214,[],0,"(41628, -63, -63, -64, -66)"
2025/04/18/03:18:57.846491,[],0,"(41628, -63, -64, -64, -67)"
2025/04/18/03:18:57.846632,[],0,"(41628, -63, -64, -66, -67)"
2025/04/18/03:18:57.846647,[],0,"(41628, -64, -66, -66, -67)"
2025/04/18/03:18:57.846660,[],0,"(41628, -64, -66, -66, -69)"
2025/04/18/03:18:57.846763,[],0,"(41628, -64, -67, -66, -66)"
2025/04/18/03:18:57.846777,[],0,"(41628, -65, -65, -65, -69)"
2025/04/18/03:18:57.846797,[],0,"(41628, -64, -67, -66, -67)"
2025/04/18/03:18:57.846962,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:57.846975,[],0,"(41628, -64, -67, -65, -68)"
2025/04/18/03:18:57.846982,[],0,"(41628, -58, -60, -59, -63)"
2025/04/18/03:18:57.847090,[],0,"(41628, -63, -65, -65, -68)"
2025/04/18/03:18:57.847100,[],0,"(41628, -63, -65, -64, -67)"
2025/04/18/03:18:57.946592,[],0,"(41628, -65, -67, -66, -69)"
2025/04/18/03:18:57.946837,[],0,"(41628, -64, -68, -66, -68)"
2025/04/18/03:18:57.947238,[],0,"(41628, -63, -66, -64, -64)"
2025/04/18/03:18:57.947722,[],0,"(41628, -66, -68, -65, -66)"
2025/04/18/03:18:57.948188,[],0,"(41628, -65, -68, -65, -68)"
2025/04/18/03:18:57.948729,[],0,"(41628, -65, -68, -67, -69)"
2025/04/18/03:18:57.948975,[],0,"(41628, -66, -69, -67, -71)"
2025/04/18/03:18:57.949156,[],0,"(41628, -67, -69, -67, -72)"
2025/04/18/03:18:57.949317,[],0,"(41628, -65, -68, -67, -69)"
2025/04/18/03:18:57.949526,[],0,"(41602, -62, -62, -60, -62)"
2025/04/18/03:18:57.949686,[],0,"(41628, -59, -62, -61, -62)"
2025/04/18/03:18:57.949965,[],0,"(41628, -65, -69, -65, -68)"
2025/04/18/03:18:57.950125,[],0,"(41628, -65, -67, -67, -70)"
2025/04/18/03:18:58.046219,[],0,"(41628, -65, -68, -66, -71)"
2025/04/18/03:18:58.046380,[],0,"(41628, -64, -65, -66, -68)"
2025/04/18/03:18:58.046532,[],0,"(41628, -66, -68, -64, -68)"
2025/04/18/03:18:58.046639,[],0,"(41628, -66, -69, -69, -70)"
2025/04/18/03:18:58.046653,[],0,"(41628, -64, -65, -67, -68)"
2025/04/18/03:18:58.046758,[],0,"(41628, -64, -67, -64, -67)"
2025/04/18/03:18:58.046770,[],0,"(41628, -65, -68, -66, -69)"
2025/04/18/03:18:58.046893,[],0,"(41628, -65, -68, -68, -70)"
2025/04/18/03:18:58.047064,[],0,"(41602, -63, -63, -60, -62)"
2025/04/18/03:18:58.047080,[],0,"(41341, -77, -82, -82, -81)"
2025/04/18/03:18:58.047093,[],0,"(41628, -60, -61, -62, -63)"
2025/04/18/03:18:58.047237,[],0,"(41602, -67, -69, -65, -66)"
2025/04/18/03:18:58.047251,[],0,"(41628, -65, -69, -67, -69)"
2025/04/18/03:18:58.047257,[],0,"(41628, -63, -67, -67, -68)"
2025/04/18/03:18:58.146251,[],0,"(41628, -64, -66, -65, -67)"
2025/04/18/03:18:58.146386,[],0,"(41628, -64, -66, -65, -67)"
2025/04/18/03:18:58.146570,[],0,"(41628, -63, -63, -65, -66)"
2025/04/18/03:18:58.146751,[],0,"(41628, -63, -62, -64, -65)"
2025/04/18/03:18:58.146771,[],0,"(41628, -64, -63, -63, -64)"
2025/04/18/03:18:58.146784,[],0,"(41628, -63, -64, -65, -66)"
